"dataworld_379","Kaggle_1185","1.0","Suncorp Group","suncorp group","","suncorp.com.au","",""
"dataworld_1750","Kaggle_2584","1.0","Mohawk Industries","mohawk industries","","mohawkind.com","","1878"
"dataworld_986","Kaggle_16286","1.0","UC Rusal","uc rusal","","rusal.com","",""
"dataworld_1551","Kaggle_120011","0.9387446650752315","Sumitomo Rubber","sumitomo rubber usa","","srigroup.co.jp","","1909"
"dataworld_73","Kaggle_540","1.0","Anheuser-Busch InBev","anheuser-busch inbev","","ab-inbev.com","","2008"
"dataworld_1109","Kaggle_7772","1.0","Tokyo Electron","tokyo electron","","tel.com","","1963"
"dataworld_446","Kaggle_423","1.0","Magna International","magna international","","magna.com","","1957"
"dataworld_1806","Kaggle_532620","1.0","Banque Centrale Populaire","banque centrale populaire","","","",""
"dataworld_1584","Kaggle_43086","1.0","Halyk Bank","halyk bank","","halykbank.kz","","1923"
"dataworld_1322","Kaggle_515","1.0","Rockwell Collins","rockwell collins","","rockwellcollins.com","","1933"
"dataworld_858","Kaggle_3454","1.0","Genworth Financial","genworth financial","","genworth.com","","2004"
"dataworld_1613","Kaggle_275424","0.9178206997084548","Timken","timken co","","","",""
"dataworld_502","Kaggle_1685560","1.0","Aviva","aviva","","","",""
"dataworld_1772","Kaggle_5091","1.0","Imerys","imerys","","imerys.com","","1880"
"dataworld_878","Kaggle_953","0.92578125","Ross Stores","ross stores, inc.","","rossstores.com","","1957"
"dataworld_1843","Kaggle_11607","1.0","NCC Group","ncc group","","nccgroup.trust","",""
"dataworld_1305","Kaggle_122231","0.9351851851851852","Yuanta Financial Holding","yuanta financial holdings","","","",""
"dataworld_159","Kaggle_15317","1.0","SAIC Motor","saic motor","","saicmotor.com","","1940"
"dataworld_1016","Kaggle_3127112","1.0","Naspers","naspers","","ancestry24.co.za","",""
"dataworld_703","Kaggle_255305","0.92578125","Anhui Conch Cement","anhui conch cement co., ltd.","","conch.cn","",""
"dataworld_243","Kaggle_998","1.0","Natixis","natixis","","natixis.com","",""
"dataworld_1202","Kaggle_2041622","1.0","Wendel","wendel","","wendel.fr","","1963"
"dataworld_1138","Kaggle_4144986","1.0","Celanese","celanese","","","",""
"dataworld_1119","Kaggle_4345","0.99609375","First Quantum Minerals","first quantum minerals ltd","","first-quantum.com","","1983"
"dataworld_180","Kaggle_2711","1.0","SABMiller","sabmiller","","sabmiller.com","","1895"
"dataworld_92","Kaggle_34","1.0","Boeing","boeing","","boeing.com","","1916"
"dataworld_74","Kaggle_4932742","1.0","Intel","intel","","","",""
"dataworld_324","Kaggle_280779","1.0","Kroger","kröger","","kroeger-heizung.de","",""
"dataworld_991","Kaggle_1256","1.0","Canadian Tire","canadian tire","","canadiantire.ca","","1922"
"dataworld_967","Kaggle_67249","1.0","Nan Ya Plastics","nan ya plastics","","npc.com.tw","","1958"
"dataworld_304","Kaggle_50622","0.9444082543731778","China Railway Construction","china railway construction co., ltd.","","crcc.cn","",""
