"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[1] CompanyNameComparatorJaccardNgram record1Value","[1] CompanyNameComparatorJaccardNgram record2Value","[1] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[1] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[1] CompanyNameComparatorJaccardNgram similarity","[1] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[2] CompanyNameComparatorJaccardNgram record1Value","[2] CompanyNameComparatorJaccardNgram record2Value","[2] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[2] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[2] CompanyNameComparatorJaccardNgram similarity","[2] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[3] CompanyNameComparatorJaccardNgram record1Value","[3] CompanyNameComparatorJaccardNgram record2Value","[3] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[3] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[3] CompanyNameComparatorJaccardNgram similarity","[3] CompanyNameComparatorJaccardNgram postproccesedSimilarity","[4] CompanyNameComparatorLevenshtein record1Value","[4] CompanyNameComparatorLevenshtein record2Value","[4] CompanyNameComparatorLevenshtein record1PreprocessedValue","[4] CompanyNameComparatorLevenshtein record2PreprocessedValue","[4] CompanyNameComparatorLevenshtein similarity","[4] CompanyNameComparatorLevenshtein postproccesedSimilarity","[5] CompanyNameComparatorLevenshtein record1Value","[5] CompanyNameComparatorLevenshtein record2Value","[5] CompanyNameComparatorLevenshtein record1PreprocessedValue","[5] CompanyNameComparatorLevenshtein record2PreprocessedValue","[5] CompanyNameComparatorLevenshtein similarity","[5] CompanyNameComparatorLevenshtein postproccesedSimilarity","[6] CompanyNameComparatorJaccardToken record1Value","[6] CompanyNameComparatorJaccardToken record2Value","[6] CompanyNameComparatorJaccardToken record1PreprocessedValue","[6] CompanyNameComparatorJaccardToken record2PreprocessedValue","[6] CompanyNameComparatorJaccardToken similarity","[6] CompanyNameComparatorJaccardToken postproccesedSimilarity"
"WekaMatchingRule","dbpedia_1030","Forbes1699","0.24966393229112885","0","Commercial Bank of Qatar","Commercial International Bank","commercialqatar","commercial","0.6428571428571429","0.6428571428571429","Commercial Bank of Qatar","Commercial International Bank","commercialbankofqatar","commercialinternationalbank","0.3939393939393939","0.0","Commercial Bank of Qatar","Commercial International Bank","commercialqatar","commercial","0.6153846153846154","0.6153846153846154","Commercial Bank of Qatar","Commercial International Bank","commercialbankofqatar","commercialinternationalbank","0.3333333333333333","0.0","Commercial Bank of Qatar","Commercial International Bank","commercialqatar","commercial","0.6666666666666667","0.6666666666666667","Commercial Bank of Qatar","Commercial International Bank","commercialbankofqatar","commercialinternationalbank","0.4814814814814815","0.0","Commercial Bank of Qatar","Commercial International Bank","Commercial Bank of Qatar","Commercial International Bank","0.4","0.0"
"WekaMatchingRule","dbpedia_1624","Forbes1091","0.783317326978299","0","Fortumo","Fortum","fortumo","fortum","0.8333333333333334","0.8333333333333334","Fortumo","Fortum","fortumo","fortum","0.8333333333333334","0.8333333333333334","Fortumo","Fortum","fortumo","fortum","0.8","0.8","Fortumo","Fortum","fortumo","fortum","0.8","0.8","Fortumo","Fortum","fortumo","fortum","0.8571428571428572","0.8571428571428572","Fortumo","Fortum","fortumo","fortum","0.8571428571428572","0.8571428571428572","Fortumo","Fortum","Fortumo","Fortum","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes1809","0.00934537080381876",,"Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.0","0.0","Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.0","0.0","Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.0","0.0","Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.0","0.0","Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.06666666666666665","0.0","Viacom (2005–2019)","Autodesk","viacom2005–2019","autodesk","0.06666666666666665","0.0","Viacom (2005–2019)","Autodesk","Viacom (2005–2019)","Autodesk","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes1783","0.00934537080381876",,"Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.0","0.0","Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.0","0.0","Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.0","0.0","Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.0","0.0","Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.06666666666666665","0.0","Viacom (2005–2019)","Asian Paints","viacom2005–2019","asianpaints","0.06666666666666665","0.0","Viacom (2005–2019)","Asian Paints","Viacom (2005–2019)","Asian Paints","0.0","0.0"
"WekaMatchingRule","dbpedia_3727","Forbes253","0.00934537080381876","0","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.4666666666666667","0.0","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.4666666666666667","0.0","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.4","0.0","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.4","0.0","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.6923076923076923","0.6923076923076923","Samsung Fire & Marine Insurance","Samsung Life Insurance","samsungfiremarineinsurance","samsunglifeinsurance","0.6923076923076923","0.6923076923076923","Samsung Fire & Marine Insurance","Samsung Life Insurance","Samsung Fire & Marine Insurance","Samsung Life Insurance","0.4","0.0"
"WekaMatchingRule","dbpedia_1056","Forbes750","0.00934537080381876","0","Continental Engineering Corporation","China Energy Engineering","continentalengineering","chinaengineering","0.34615384615384615","0.0","Continental Engineering Corporation","China Energy Engineering","continentalengineeringcorporation","chinaenergyengineering","0.20930232558139536","0.0","Continental Engineering Corporation","China Energy Engineering","continentalengineering","chinaengineering","0.3076923076923077","0.0","Continental Engineering Corporation","China Energy Engineering","continentalengineeringcorporation","chinaenergyengineering","0.18604651162790697","0.0","Continental Engineering Corporation","China Energy Engineering","continentalengineering","chinaengineering","0.6818181818181819","0.6818181818181819","Continental Engineering Corporation","China Energy Engineering","continentalengineeringcorporation","chinaenergyengineering","0.4242424242424242","0.0","Continental Engineering Corporation","China Energy Engineering","Continental Engineering Corporation","China Energy Engineering","0.2","0.0"
"WekaMatchingRule","dbpedia_2849","Forbes1193","0.24966393229112885","0","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavy","mitsubishi","0.6428571428571429","0.6428571428571429","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavyindustries","mitsubishimotors","0.3","0.0","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavy","mitsubishi","0.6153846153846154","0.6153846153846154","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavyindustries","mitsubishimotors","0.27586206896551724","0.0","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavy","mitsubishi","0.6666666666666667","0.6666666666666667","Mitsubishi Heavy Industries","Mitsubishi Motors","mitsubishiheavyindustries","mitsubishimotors","0.48","0.0","Mitsubishi Heavy Industries","Mitsubishi Motors","Mitsubishi Heavy Industries","Mitsubishi Motors","0.25","0.0"
"WekaMatchingRule","dbpedia_1484","Forbes614","0.00934537080381876","0","Evercore","Eversource Energy","evercore","eversource","0.23076923076923078","0.0","Evercore","Eversource Energy","evercore","eversourceenergy","0.15789473684210525","0.0","Evercore","Eversource Energy","evercore","eversource","0.16666666666666666","0.0","Evercore","Eversource Energy","evercore","eversourceenergy","0.1111111111111111","0.0","Evercore","Eversource Energy","evercore","eversource","0.7","0.7","Evercore","Eversource Energy","evercore","eversourceenergy","0.4375","0.0","Evercore","Eversource Energy","Evercore","Eversource Energy","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes11","0.00934537080381876",,"Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.0","0.0","Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.0","0.0","Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.0","0.0","Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.0","0.0","Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.06666666666666665","0.0","Viacom (2005–2019)","AT&T","viacom2005–2019","att","0.06666666666666665","0.0","Viacom (2005–2019)","AT&T","Viacom (2005–2019)","AT&T","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes1800","0.00934537080381876",,"Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.0","0.0","Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.0","0.0","Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.0","0.0","Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.0","0.0","Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.1333333333333333","0.0","Viacom (2005–2019)","Accor","viacom2005–2019","accor","0.1333333333333333","0.0","Viacom (2005–2019)","Accor","Viacom (2005–2019)","Accor","0.0","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes484","0.00934537080381876",,"Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.0","0.0","Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.0","0.0","Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.0","0.0","Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.0","0.0","Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.06666666666666665","0.0","Viacom (2005–2019)","Aegon","viacom2005–2019","aegon","0.06666666666666665","0.0","Viacom (2005–2019)","Aegon","Viacom (2005–2019)","Aegon","0.0","0.0"
"WekaMatchingRule","dbpedia_3612","Forbes735","0.00934537080381876","0","Rosseti","Ross Stores","rosseti","rossstores","0.25","0.0","Rosseti","Ross Stores","rosseti","rossstores","0.25","0.0","Rosseti","Ross Stores","rosseti","rossstores","0.18181818181818182","0.0","Rosseti","Ross Stores","rosseti","rossstores","0.18181818181818182","0.0","Rosseti","Ross Stores","rosseti","rossstores","0.5","0.0","Rosseti","Ross Stores","rosseti","rossstores","0.5","0.0","Rosseti","Ross Stores","Rosseti","Ross Stores","0.0","0.0"
"WekaMatchingRule","dbpedia_2847","Forbes1062","0.00934537080381876","0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishi","mitsubishiufjlease","0.5294117647058824","0.0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishichemicalholdings","mitsubishiufjlease","0.2727272727272727","0.0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishi","mitsubishiufjlease","0.5","0.0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishichemicalholdings","mitsubishiufjlease","0.25","0.0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishi","mitsubishiufjlease","0.5555555555555556","0.5555555555555556","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","mitsubishichemicalholdings","mitsubishiufjlease","0.42307692307692313","0.0","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","Mitsubishi Chemical Holdings","Mitsubishi UFJ Lease","0.2","0.0"
"WekaMatchingRule","dbpedia_4430","Forbes700","0.00934537080381876","0","Transneft","TransCanada","transneft","transcanada","0.2857142857142857","0.0","Transneft","TransCanada","transneft","transcanada","0.2857142857142857","0.0","Transneft","TransCanada","transneft","transcanada","0.23076923076923078","0.0","Transneft","TransCanada","transneft","transcanada","0.23076923076923078","0.0","Transneft","TransCanada","transneft","transcanada","0.5454545454545454","0.0","Transneft","TransCanada","transneft","transcanada","0.5454545454545454","0.0","Transneft","TransCanada","Transneft","TransCanada","0.0","0.0"
"WekaMatchingRule","dbpedia_3641","Forbes404","0.00934537080381876","0","SADRA","Sempra Energy","sadra","sempra","0.0","0.0","SADRA","Sempra Energy","sadra","sempraenergy","0.0","0.0","SADRA","Sempra Energy","sadra","sempra","0.0","0.0","SADRA","Sempra Energy","sadra","sempraenergy","0.0","0.0","SADRA","Sempra Energy","sadra","sempra","0.5","0.0","SADRA","Sempra Energy","sadra","sempraenergy","0.25","0.0","SADRA","Sempra Energy","SADRA","Sempra Energy","0.0","0.0"
"WekaMatchingRule","dbpedia_3415","Forbes1924","0.04732374145999355","0","Premier (company)","Premier","premiercompany","premier","0.46153846153846156","0.0","Premier (company)","Premier","premiercompany","premier","0.46153846153846156","0.0","Premier (company)","Premier","premiercompany","premier","0.4166666666666667","0.0","Premier (company)","Premier","premiercompany","premier","0.4166666666666667","0.0","Premier (company)","Premier","premiercompany","premier","0.5","0.0","Premier (company)","Premier","premiercompany","premier","0.5","0.0","Premier (company)","Premier","Premier (company)","Premier","0.5","0.5"
"WekaMatchingRule","dbpedia_1681","Forbes463","0.00934537080381876",,"G2000","Axis Bank","g2000","axis","0.0","0.0","G2000","Axis Bank","g2000","axisbank","0.0","0.0","G2000","Axis Bank","g2000","axis","0.0","0.0","G2000","Axis Bank","g2000","axisbank","0.0","0.0","G2000","Axis Bank","g2000","axis","0.0","0.0","G2000","Axis Bank","g2000","axisbank","0.0","0.0","G2000","Axis Bank","G2000","Axis Bank","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes468","0.00934537080381876",,"G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","g2000","adidas","0.0","0.0","G2000","Adidas","G2000","Adidas","0.0","0.0"
"WekaMatchingRule","dbpedia_3545","Forbes1787","0.00934537080381876","0","Relaxo","Remgro","relaxo","remgro","0.1111111111111111","0.0","Relaxo","Remgro","relaxo","remgro","0.1111111111111111","0.0","Relaxo","Remgro","relaxo","remgro","0.0","0.0","Relaxo","Remgro","relaxo","remgro","0.0","0.0","Relaxo","Remgro","relaxo","remgro","0.5","0.0","Relaxo","Remgro","relaxo","remgro","0.5","0.0","Relaxo","Remgro","Relaxo","Remgro","0.0","0.0"
"WekaMatchingRule","dbpedia_1185","Forbes252","0.00934537080381876","0","Daqo New Energy","Danone","daqonew","danone","0.2222222222222222","0.0","Daqo New Energy","Danone","daqonewenergy","danone","0.13333333333333333","0.0","Daqo New Energy","Danone","daqonew","danone","0.0","0.0","Daqo New Energy","Danone","daqonewenergy","danone","0.0","0.0","Daqo New Energy","Danone","daqonew","danone","0.7142857142857143","0.7142857142857143","Daqo New Energy","Danone","daqonewenergy","danone","0.3846153846153846","0.0","Daqo New Energy","Danone","Daqo New Energy","Danone","0.0","0.0"
"WekaMatchingRule","dbpedia_265","Forbes712","0.9972873126611694","1","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","anhuiconchcement","anhuiconchcement","1.0","1.0","Anhui Conch Cement","Anhui Conch Cement","Anhui Conch Cement","Anhui Conch Cement","1.0","1.0"
"WekaMatchingRule","dbpedia_4107","Forbes1660","0.934480853156964","1","Sysmex Corporation","Sysmex","sysmex","sysmex","1.0","1.0","Sysmex Corporation","Sysmex","sysmexcorporation","sysmex","0.3125","0.0","Sysmex Corporation","Sysmex","sysmex","sysmex","1.0","1.0","Sysmex Corporation","Sysmex","sysmexcorporation","sysmex","0.26666666666666666","0.0","Sysmex Corporation","Sysmex","sysmex","sysmex","1.0","1.0","Sysmex Corporation","Sysmex","sysmexcorporation","sysmex","0.3529411764705882","0.0","Sysmex Corporation","Sysmex","Sysmex Corporation","Sysmex","0.5","0.5"
"WekaMatchingRule","dbpedia_4602","Forbes1771","0.00934537080381876",,"Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambank","0.0","0.0","Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambankgroup","0.0","0.0","Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambank","0.0","0.0","Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambankgroup","0.0","0.0","Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambank","0.1333333333333333","0.0","Viacom (2005–2019)","AmBank Group","viacom2005–2019","ambankgroup","0.1333333333333333","0.0","Viacom (2005–2019)","AmBank Group","Viacom (2005–2019)","AmBank Group","0.0","0.0"
"WekaMatchingRule","dbpedia_3811","Forbes250","0.00934537080381876","0","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.25","0.0","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.25","0.0","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.21739130434782608","0.0","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.21739130434782608","0.0","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.5882352941176471","0.5882352941176471","Senheng Electric","Schneider Electric","senhengelectric","schneiderelectric","0.5882352941176471","0.5882352941176471","Senheng Electric","Schneider Electric","Senheng Electric","Schneider Electric","0.3333333333333333","0.0"
"WekaMatchingRule","dbpedia_4602","Forbes499","0.00934537080381876",,"Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","viacom2005–2019","appliedmaterials","0.0","0.0","Viacom (2005–2019)","Applied Materials","Viacom (2005–2019)","Applied Materials","0.0","0.0"
"WekaMatchingRule","dbpedia_527","Forbes8","0.9972873126611694","1","Bank of China","Bank of China","china","china","1.0","1.0","Bank of China","Bank of China","bankofchina","bankofchina","1.0","1.0","Bank of China","Bank of China","china","china","1.0","1.0","Bank of China","Bank of China","bankofchina","bankofchina","1.0","1.0","Bank of China","Bank of China","china","china","1.0","1.0","Bank of China","Bank of China","bankofchina","bankofchina","1.0","1.0","Bank of China","Bank of China","Bank of China","Bank of China","1.0","1.0"
"WekaMatchingRule","dbpedia_3884","Forbes50","0.00934537080381876","0","Simmons Bank","Siemens","simmons","siemens","0.09090909090909091","0.0","Simmons Bank","Siemens","simmonsbank","siemens","0.06666666666666667","0.0","Simmons Bank","Siemens","simmons","siemens","0.0","0.0","Simmons Bank","Siemens","simmonsbank","siemens","0.0","0.0","Simmons Bank","Siemens","simmons","siemens","0.7142857142857143","0.7142857142857143","Simmons Bank","Siemens","simmonsbank","siemens","0.4545454545454546","0.0","Simmons Bank","Siemens","Simmons Bank","Siemens","0.0","0.0"
"WekaMatchingRule","dbpedia_1681","Forbes1940","0.00934537080381876",,"G2000","Andhra Bank","g2000","andhra","0.0","0.0","G2000","Andhra Bank","g2000","andhrabank","0.0","0.0","G2000","Andhra Bank","g2000","andhra","0.0","0.0","G2000","Andhra Bank","g2000","andhrabank","0.0","0.0","G2000","Andhra Bank","g2000","andhra","0.0","0.0","G2000","Andhra Bank","g2000","andhrabank","0.0","0.0","G2000","Andhra Bank","G2000","Andhra Bank","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes21","0.00934537080381876",,"Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.0","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.06666666666666665","0.0","Viacom (2005–2019)","Allianz","viacom2005–2019","allianz","0.06666666666666665","0.0","Viacom (2005–2019)","Allianz","Viacom (2005–2019)","Allianz","0.0","0.0"
"WekaMatchingRule","dbpedia_2036","Forbes438","0.00934537080381876","0","Humax","Humana","humax","humana","0.5","0.0","Humax","Humana","humax","humana","0.5","0.0","Humax","Humana","humax","humana","0.4","0.0","Humax","Humana","humax","humana","0.4","0.0","Humax","Humana","humax","humana","0.6666666666666667","0.6666666666666667","Humax","Humana","humax","humana","0.6666666666666667","0.6666666666666667","Humax","Humana","Humax","Humana","0.0","0.0"
"WekaMatchingRule","dbpedia_4603","Forbes24","0.00934537080381876",,"Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.0","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.06666666666666665","0.0","Viacom (2005–2019)","Alphabet","viacom2005–2019","alphabet","0.06666666666666665","0.0","Viacom (2005–2019)","Alphabet","Viacom (2005–2019)","Alphabet","0.0","0.0"
