"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorJaccardNgram record1Value","[0] CompanyNameComparatorJaccardNgram record2Value","[0] CompanyNameComparatorJaccardNgram record1PreprocessedValue","[0] CompanyNameComparatorJaccardNgram record2PreprocessedValue","[0] CompanyNameComparatorJaccardNgram similarity","[0] CompanyNameComparatorJaccardNgram postproccesedSimilarity"
"LinearCombinationMatchingRule","dataworld_1332","Forbes507","0.0",,"Olympus","Omnicom Group","olympus","omnicom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1183","Forbes474","0.3",,"Shinsei Bank","Shin-Etsu Chemical","shinsei","shinetsu","0.3","0.3"
"LinearCombinationMatchingRule","dataworld_463","Forbes833","0.2",,"LG Chem","LG Corp","lgchem","lg","0.2","0.2"
"LinearCombinationMatchingRule","dataworld_1166","Forbes1957","0.03333333333333333",,"Toppan Printing","Total System Services","toppanprinting","totalsystemservices","0.03333333333333333","0.03333333333333333"
"LinearCombinationMatchingRule","dataworld_1008","Forbes570","0.05263157894736842",,"Attijariwafa Bank","Atlas Copco","attijariwafa","atlascopco","0.05263157894736842","0.05263157894736842"
"LinearCombinationMatchingRule","dataworld_1409","Forbes1884","0.0",,"GPT Group","GS Engineering","gpt","gsengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1919","Forbes1145","0.0",,"Bank of Saga","Bank of Baroda","saga","baroda","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1099","Forbes612","0.0",,"Dr Pepper Snapple Group","Dollar General","drpeppersnapple","dollargeneral","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_126","Forbes1642","0.0",,"Bank of Montreal","BPER Banca","montreal","bperbanca","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_384","Forbes1512","0.0",,"Mapfre","Moscow Exchange","mapfre","moscowexchange","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1100","Forbes78","0.0",,"Cosmo Oil","China Citic Bank","cosmooil","chinacitic","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_606","Forbes1020","0.3333333333333333",,"MTR","MTN Group","mtr","mtn","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","dataworld_1699","Forbes22","0.0",,"CorpBanca","China Mobile","corpbanca","chinamobile","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_752","Forbes1664","0.07142857142857142",,"Cemex","Central Bank of India","cemex","centralindia","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_1409","Forbes1888","0.0",,"GPT Group","GEA Group","gpt","gea","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_963","Forbes238","0.0",,"CH Robinson Worldwide","Cathay Financial","chrobinsonworldwide","cathay","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1211","Forbes518","0.0",,"Lennar","Loews","lennar","loews","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1794","Forbes1138","0.05",,"Kuala Lumpur Kepong","Keppel","kualalumpurkepong","keppel","0.05","0.05"
"LinearCombinationMatchingRule","dataworld_368","Forbes846","0.0",,"Akbank","Athene Holding","akbank","athene","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_832","Forbes985","0.0",,"China CNR","CP All","chinacnr","cpall","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_900","Forbes566","0.0",,"Daiwa Securities","DTE Energy","daiwasecurities","dte","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_740","Forbes41","0.0",,"Grupa PZU","General Motors","grupapzu","general","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_429","Forbes430","0.0",,"Bank Mandiri","Baoshan Iron & Steel","mandiri","baoshanironsteel","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1402","Forbes1979","0.0",,"Bank Danamon Indonesia","Belle International Holdings","danamonindonesia","belle","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_639","Forbes1543","0.0",,"MOL Hungarian Oil","MISC","molhungarianoil","misc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_714","Forbes718","0.15",,"China Yangtze Power","CGN Power","chinayangtzepower","cgnpower","0.15","0.15"
"LinearCombinationMatchingRule","dataworld_835","Forbes1608","0.0",,"Hankyu Hanshin Holdings","HRG Group","hankyuhanshin","hrg","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_736","Forbes1154","0.0",,"S-Oil","Sun Art Retail Group","soil","sunartretail","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_736","Forbes1159","0.0",,"S-Oil","Sika","soil","sika","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_913","Forbes1815","0.0",,"Best Buy","Bank of Queensland","bestbuy","queensland","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1256","Forbes1466","0.0",,"City Developments","Cheniere Energy","citydevelopments","cheniere","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_471","Forbes1375","0.0",,"Mosaic","Mead Johnson Nutrition","mosaic","meadjohnsonnutrition","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1189","Forbes1712","0.0",,"Delta Electronics","Dufry","deltaelectronics","dufry","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_800","Forbes316","0.041666666666666664",,"Hanwha Life Insurance","Heineken Holding","hanwhalifeinsurance","heineken","0.041666666666666664","0.041666666666666664"
"LinearCombinationMatchingRule","dataworld_1159","Forbes1963","0.0",,"Arch Capital Group","Associated Banc-Corp","archcapital","associatedbanccorp","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_800","Forbes312","0.0",,"Hanwha Life Insurance","Hyundai Mobis","hanwhalifeinsurance","hyundaimobis","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_552","Forbes433","0.0",,"CIC Group","Corning","cic","corning","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1905","Forbes1512","0.0",,"Miyazaki Bank","Moscow Exchange","miyazaki","moscowexchange","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_714","Forbes1001","0.0",,"China Yangtze Power","Cincinnati Financial","chinayangtzepower","cincinnati","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1788","Forbes702","0.0",,"Thanachart Capital","Teliasonera","thanachartcapital","teliasonera","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_338","Forbes218","0.0",,"Indian Oil","Itochu","indianoil","itochu","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_348","Forbes1379","0.0",,"Delta Air Lines","DCC","deltaairlines","dcc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_732","Forbes1771","0.0",,"Antofagasta","AmBank Group","antofagasta","ambank","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1788","Forbes700","0.04",,"Thanachart Capital","TransCanada","thanachartcapital","transcanada","0.04","0.04"
"LinearCombinationMatchingRule","dataworld_136","Forbes1506","0.0",,"Suncor Energy","Shimano","suncor","shimano","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1804","Forbes750","0.0",,"Cabot Oil & Gas","China Energy Engineering","cabotoilgas","chinaengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1539","Forbes1888","0.0",,"Grupo Argos","GEA Group","grupoargos","gea","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_197","Forbes537","0.02631578947368421",,"China State Construction","Cognizant Technology","chinastateconstruction","cognizanttechnology","0.02631578947368421","0.02631578947368421"
"LinearCombinationMatchingRule","dataworld_197","Forbes534","0.13793103448275862",,"China State Construction","China Zheshang Bank","chinastateconstruction","chinazheshang","0.13793103448275862","0.13793103448275862"
"LinearCombinationMatchingRule","dataworld_661","Forbes673","0.0",,"Telekom Indonesia","Tatneft","telekomindonesia","tatneft","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_197","Forbes533","0.0",,"China State Construction","Cummins","chinastateconstruction","cummins","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_772","Forbes1688","0.0",,"Citic Securities","CST Brands","citicsecurities","cstbrands","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1577","Forbes1759","0.034482758620689655",,"Novozymes","Nomura Research Institute","novozymes","nomuraresearchinstitute","0.034482758620689655","0.034482758620689655"
"LinearCombinationMatchingRule","dataworld_1614","Forbes1450","0.0",,"FirstGroup","Fastenal","firstgroup","fastenal","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1427","Forbes1736","0.0",,"SinoPac Financial","Severn Trent","sinopac","severntrent","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1539","Forbes1884","0.0",,"Grupo Argos","GS Engineering","grupoargos","gsengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1786","Forbes701","0.0",,"Aichi Bank","Adobe Systems","aichi","adobesystems","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_82","Forbes584","0.0",,"Nissan Motor","Newell Brands","nissan","newellbrands","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1779","Forbes822","0.0",,"Awa Bank","ATOS","awa","atos","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_74","Forbes1213","0.0625",,"Intel","Industrivarden","intel","industrivarden","0.0625","0.0625"
"LinearCombinationMatchingRule","dataworld_82","Forbes586","0.0",,"Nissan Motor","Norilsk Nickel","nissan","norilsknickel","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_674","Forbes81","0.0",,"Becton, Dickinson","Bank of Nova Scotia","bectondickinson","novascotia","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1282","Forbes1968","0.0",,"Sun Pharma Industries","ServiceNow","sunpharma","servicenow","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_850","Forbes1891","0.0",,"SKF Group","Sumitomo Rubber","skf","sumitomorubber","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1282","Forbes1969","0.0625",,"Sun Pharma Industries","Samsung SDI","sunpharma","samsungsdi","0.0625","0.0625"
"LinearCombinationMatchingRule","dataworld_221","Forbes1126","0.0",,"Standard Bank Group","SES","standard","ses","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1572","Forbes875","0.0",,"Chugoku Bank","Canadian Pacific Railway","chugoku","canadianpacificrailway","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1690","Forbes1507","0.0",,"Bank of Queensland","Bank Muscat","queensland","muscat","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1537","Forbes1884","0.0",,"Goodman Group","GS Engineering","goodman","gsengineering","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_772","Forbes165","0.0",,"Citic Securities","China Railway Group","citicsecurities","chinarailway","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_669","Forbes1310","0.0",,"National Bank of Kuwait","Nippon Express","nationalkuwait","nipponexpress","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_274","Forbes143","0.0",,"Air Luquide","AbbVie","airluquide","abbvie","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1537","Forbes1888","0.0",,"Goodman Group","GEA Group","goodman","gea","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_374","Forbes1766","0.0",,"Sabanci Holding","Shanghai Fosun Pharmaceutical (group)","sabanci","shanghaifosun","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_772","Forbes161","0.0",,"Citic Securities","China Shenhua Energy","citicsecurities","chinashenhua","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_669","Forbes1312","0.0",,"National Bank of Kuwait","Nordstrom","nationalkuwait","nordstrom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1821","Forbes1903","0.0",,"Tenet Healthcare","Toho Holdings","tenethealthcare","toho","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_274","Forbes149","0.0",,"Air Luquide","Allergan","airluquide","allergan","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_481","Forbes370","0.0",,"Sempra Energy","Starbucks","sempra","starbucks","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_238","Forbes1399","0.0",,"Bridgestone","Baiyin Nonferrous Group","bridgestone","baiyinnonferrous","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_195","Forbes1084","0.0",,"Schneider Electric","SMC","schneiderelectric","smc","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1530","Forbes1715","0.0",,"Nishi-Nippon City Bank","Nanto Bank","nishinipponcity","nanto","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1008","Forbes6","0.0",,"Attijariwafa Bank","Agricultural Bank of China","attijariwafa","agriculturalchina","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1284","Forbes1962","0.0",,"ST Engineering","Shanghai RAAS Blood Products","stengineering","shanghairaasbloodproducts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1863","Forbes556","0.0",,"Sacyr Vallerhermoso","Standard Life","sacyrvallerhermoso","standardlife","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_734","Forbes1020","0.0",,"Magnit","MTN Group","magnit","mtn","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1008","Forbes9","0.0",,"Attijariwafa Bank","Apple","attijariwafa","apple","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_999","Forbes1286","0.0",,"Air France-KLM","AGL Energy","airfranceklm","agl","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1466","Forbes1294","0.0",,"Embraer","Equity Residential","embraer","equityresidential","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_209","Forbes703","0.0",,"DNB","Dentsu","dnb","dentsu","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_209","Forbes704","0.0",,"DNB","Deutsche Boerse","dnb","deutscheboerse","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1466","Forbes1298","0.0",,"Embraer","Edwards Lifesciences","embraer","edwardslifesciences","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_21","Forbes516","0.0",,"Samsung Electronics","Swisscom","samsungelectronics","swisscom","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1469","Forbes51","0.0",,"BR Malls","BMW Group","brmalls","bmw","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1165","Forbes454","0.0",,"British Land","Bouygues","britishland","bouygues","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_231","Forbes491","0.0",,"China Everbright Bank","Credit Suisse Group","chinaeverbright","creditsuisse","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1651","Forbes350","0.05555555555555555",,"San-In Godo Bank","Saudi Telecom","saningodo","sauditelecom","0.05555555555555555","0.05555555555555555"
"LinearCombinationMatchingRule","dataworld_1690","Forbes248","0.0",,"Bank of Queensland","BB&T","queensland","bbt","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1089","Forbes117","0.0",,"Kuwait Finance House","Kraft Heinz Company","kuwaitfinancehouse","kraftheinzcompany","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_894","Forbes172","0.0",,"Banque Saudi Fransi","British American Tobacco","banquesaudifransi","britishamericantobacco","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1520","Forbes461","0.0",,"Scripps Network Interactive","Statoil","scrippsnetworkinteractive","statoil","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_750","Forbes1530","0.0",,"Safeway","Suruga Bank","safeway","suruga","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1174","Forbes595","0.0",,"Century Tokyo Leasing","Constellation Brands","centurytokyoleasing","constellationbrands","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1428","Forbes233","0.0",,"Daelim Industrial","Denso","daelimindustrial","denso","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_997","Forbes995","0.047619047619047616",,"Shoppers Drug Mart","Shanghai Pharmaceuticals","shoppersdrugmart","shanghai","0.047619047619047616","0.047619047619047616"
"LinearCombinationMatchingRule","dataworld_1380","Forbes1952","0.0",,"BYD","Banca IFIS","byd","bancaifis","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1559","Forbes1510","0.0",,"Advance Auto Parts","Axiata Group","advanceautoparts","axiata","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1461","Forbes897","0.041666666666666664",,"Smurfit Kappa Group","Suning Appliance","smurfitkappa","suningappliance","0.041666666666666664","0.041666666666666664"
"LinearCombinationMatchingRule","dataworld_1559","Forbes1513","0.04878048780487805",,"Advance Auto Parts","Adani Ports & Special Economic Zone","advanceautoparts","adaniportsspecialeconomiczone","0.04878048780487805","0.04878048780487805"
"LinearCombinationMatchingRule","dataworld_1373","Forbes900","0.16666666666666666",,"Cerner","CEZ Group","cerner","cez","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","dataworld_357","Forbes724","0.07142857142857142",,"Baxter International","Bancolombia","baxter","bancolombia","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_892","Forbes1411","0.07142857142857142",,"Investec","Inner Mongolia Baotou Steel","investec","innermongoliabaotousteel","0.07142857142857142","0.07142857142857142"
"LinearCombinationMatchingRule","dataworld_654","Forbes770","0.0",,"Axis Bank","Anadarko Petroleum","axis","anadarkopetroleum","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1437","Forbes1504","0.0",,"Mondi","Maxim Integrated Products","mondi","maximintegratedproducts","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_654","Forbes773","0.0",,"Axis Bank","Agrium","axis","agrium","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_654","Forbes772","0.0",,"Axis Bank","AutoZone","axis","autozone","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_677","Forbes798","0.0",,"KPN","KT Corp","kpn","kt","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1708","Forbes785","0.0",,"Hokkoku Bank","Huntington Bancshares","hokkoku","huntingtonbancshares","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_1502","Forbes1213","0.0",,"ICAP","Industrivarden","icap","industrivarden","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_866","Forbes1156","0.0",,"Chinatrust Financial","CDW","chinatrust","cdw","0.0","0.0"
"LinearCombinationMatchingRule","dataworld_691","Forbes428","0.0",,"Novolipetsk Steel","National Commercial Bank","novolipetsksteel","nationalcommercial","0.0","0.0"
