"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs","dateTime","#corr top1","Precision top1","Recall top1","F1 top1"
"6_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0.8","10","0.9405204460966543","0.8908450704225352","0.9150090415913201","0.9787234042553191","0.8932038834951457","0.934010152284264","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"6_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0.9","10","1.0","0.6197183098591549","0.7652173913043477","1.0","0.6504854368932039","0.788235294117647","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"7_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","7","0.85","10","1.0","0.6443661971830986","0.7837259100642399","1.0","0.6601941747572816","0.7953216374269005","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"7_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","7","0.875","10","1.0","0.6197183098591549","0.7652173913043477","1.0","0.6504854368932039","0.788235294117647","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"7_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","7","0.8","10","0.982532751091703","0.7922535211267606","0.8771929824561404","0.9880952380952381","0.8058252427184466","0.8877005347593583","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"8_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","8","0.85","10","0.9612403100775194","0.8732394366197183","0.9151291512915128","0.9891304347826086","0.883495145631068","0.9333333333333333","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"8_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","8","0.8","10","0.9671532846715328","0.9330985915492958","0.9498207885304659","0.9405940594059405","0.9223300970873787","0.9313725490196079","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"8_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","8","0.9","10","0.9875","0.8345070422535211","0.9045801526717557","0.9565217391304348","0.8543689320388349","0.9025641025641026","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"9_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0.7","10","0.7165354330708661","0.9612676056338029","0.8210526315789474","0.7555555555555555","0.9902912621359223","0.8571428571428571","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"9_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0.85","10","0.9867256637168141","0.7852112676056338","0.8745098039215687","0.9880952380952381","0.8058252427184466","0.8877005347593583","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"9_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0.875","10","0.985981308411215","0.7429577464788732","0.8473895582329318","1.0","0.7669902912621359","0.868131868131868","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"9_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0.8","10","0.9405204460966543","0.8908450704225352","0.9150090415913201","0.9787234042553191","0.8932038834951457","0.934010152284264","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"9_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0.9","10","1.0","0.6197183098591549","0.7652173913043477","1.0","0.6504854368932039","0.788235294117647","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"10_10_85_dw_kaggle_f","dw","kaggle_f","10","0.85","10","0.9487179487179487","0.3894736842105263","0.5522388059701492","1.0","0.35555555555555557","0.5245901639344263","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"10_10_87_dw_kaggle_f","dw","kaggle_f","10","0.875","10","0.9510869565217391","0.6140350877192983","0.7462686567164178","0.9649122807017544","0.6111111111111112","0.7482993197278912","0","","0.0","0","n/a","0","n/a","n/a","n/a"
